Food code,Main food description,WWEIA number,WWEIA description,Energy (kcal),Protein (g),Carbohydrate (g),Total Sugars (g),Total Fiber (g),Total Fat (g),Water (g)
11720618,"Infant formula, Gerber Good Start Soy, Stage 1, powder, made with bottled water",9404,"Formula, prepared from powder",64,1.6,7.12,5.69,0,3.28,87.49
11720619,"Infant formula, Gerber Good Start Soy, Stage 1, powder, made with baby water",9404,"Formula, prepared from powder",64,1.6,7.12,5.69,0,3.28,87.42
11720809,"Infant formula, store brand, soy",9404,"Formula, prepared from powder",65,1.6,6.79,6.76,0,3.51,87.55
11740311,"Infant formula, Enfamil Nutramigen, ready-to-feed",9402,"Formula, ready-to-feed",64,1.8,6.6,6.6,0,3.36,87.41
11740313,"Infant formula, Enfamil Nutramigen, powder, made with water",9404,"Formula, prepared from powder",64,1.8,6.6,6.6,0,3.36,87.41
11740401,"Infant formula, Enfamil Pregestimil, ready-to-feed",9402,"Formula, ready-to-feed",67,1.81,6.83,6.6,0,3.62,87.23
11740403,"Infant formula, Enfamil Pregestimil, powder, made with water",9404,"Formula, prepared from powder",67,1.81,6.83,6.6,0,3.62,87.23
11740405,"Infant formula, amino acids",9404,"Formula, prepared from powder",65,1.81,6.6,6.6,0,3.36,87.49
11740560,"Infant formula, low iron",9404,"Formula, prepared from powder",66,1.43,6.9,6.58,0,3.6,87.64
11810000,"Milk, dry, not reconstituted, NS as to fat content",9999,Not included in a food category,362,36.16,51.98,51.98,0,0.77,3.16
11813000,"Milk, dry, not reconstituted, fat free (skim)",9999,Not included in a food category,362,36.16,51.98,51.98,0,0.77,3.16
11825000,"Whey, sweet, dry",9999,Not included in a food category,353,12.93,74.46,74.46,0,1.07,3.19
11830150,"Cocoa powder, not reconstituted",9999,Not included in a food category,228,19.6,57.9,1.75,37,13.7,3
11830160,"Chocolate beverage powder, dry mix, not reconstituted",9999,Not included in a food category,400,4.55,90.28,81.82,4.5,2.27,1.1
11830165,"Chocolate beverage powder, light, dry mix, not reconstituted",9999,Not included in a food category,350,9.09,68.31,27.27,9.1,4.5,7.4
11830260,"Milk, malted, dry mix, not reconstituted",9999,Not included in a food category,372,0,92.96,72.73,0,0,1.28
11830400,"Strawberry beverage powder, dry mix, not reconstituted",9999,Not included in a food category,389,0.1,99.1,95.45,0,0.2,0.4
12100100,"Cream, NS as to light, heavy, or half and half",8008,Cream and cream substitutes,131,3.13,4.3,4.13,0,11.5,80.57
12110100,"Cream, light",8008,Cream and cream substitutes,195,2.96,3.66,3.67,0,19.1,73.75
12120100,"Cream, half and half",8008,Cream and cream substitutes,131,3.13,4.3,4.13,0,11.5,80.57
12120106,"Cream, half and half, flavored",8008,Cream and cream substitutes,130,3.07,4.5,4.33,0,11.28,80.67
12120110,"Cream, half and half, fat free",8008,Cream and cream substitutes,59,2.6,9,5,0,1.4,86
12130100,"Cream, heavy",8008,Cream and cream substitutes,340,2.84,2.84,2.92,0,36.08,57.71
12140000,"Cream, whipped",8006,"Cream cheese, sour cream, whipped cream",343,2.67,8.59,8.55,0,33.94,54.3
12200100,"Coffee creamer, NFS",8008,Cream and cream substitutes,136,1,11.38,11.38,0,9.97,77.27
12210200,"Coffee creamer, liquid",8008,Cream and cream substitutes,136,1,11.38,11.38,0,9.97,77.27
12210210,"Coffee creamer, liquid, flavored",8008,Cream and cream substitutes,251,0.69,35.07,33.04,1.1,13.5,50.06
12210260,"Coffee creamer, liquid, fat free",8008,Cream and cream substitutes,71,0.8,9.1,9.1,0,3.5,86.2
12210270,"Coffee creamer, liquid, fat free, flavored",8008,Cream and cream substitutes,154,0.6,31.72,31.78,0,2.7,64.66
12210280,"Coffee creamer, liquid, fat free, sugar free, flavored",8008,Cream and cream substitutes,71,0.8,9.1,9.1,0,3.5,86.2
12210310,"Coffee creamer, liquid, sugar free, flavored",8008,Cream and cream substitutes,71,0.8,9.1,9.1,0,3.5,86.2
12210400,"Coffee creamer, powder",8008,Cream and cream substitutes,529,2.48,59.29,7.77,0,32.92,2.98
12210420,"Coffee creamer, powder, flavored",8008,Cream and cream substitutes,482,0.68,75.42,58.01,1.2,21.47,1.52
12210430,"Coffee creamer, powder, fat free",8008,Cream and cream substitutes,431,1.9,73.4,73.4,0,15.7,6.2
12210440,"Coffee creamer,powder, fat free, flavored",8008,Cream and cream substitutes,431,1.9,73.4,73.4,0,15.7,6.2
12210505,"Coffee creamer,powder, sugar free, flavored",8008,Cream and cream substitutes,529,2.48,59.29,7.77,0,32.92,2.98
12210520,"Coffee creamer, soy, liquid",8008,Cream and cream substitutes,136,1,11.38,11.38,0,9.97,77.27
12220200,Whipped topping,8006,"Cream cheese, sour cream, whipped cream",318,1.25,23.05,23.05,0,25.31,50.21
12220270,"Whipped topping, fat free",8006,"Cream cheese, sour cream, whipped cream",224,3,23.6,23.6,0,13.1,59.7
12220280,"Whipped topping, sugar free",8006,"Cream cheese, sour cream, whipped cream",224,3,23.6,23.6,0,13.1,59.7
12310100,"Sour cream, regular",8006,"Cream cheese, sour cream, whipped cream",198,2.44,4.63,3.41,0,19.35,73.07
12310350,"Sour cream, light",8006,"Cream cheese, sour cream, whipped cream",136,3.5,7.1,0.22,0,10.6,78.1
12310370,"Sour cream, fat free",8006,"Cream cheese, sour cream, whipped cream",74,3.1,15.6,0.39,0,0,80.6
12320100,"Sour cream, imitation",8006,"Cream cheese, sour cream, whipped cream",208,2.4,6.63,6.63,0,19.52,71.15
12350010,"Dip, NFS",8412,"Dips, gravies, other sauces",433,2.24,3.49,2.48,0.3,45.84,46.07
12350200,"Chipotle dip, regular",8412,"Dips, gravies, other sauces",427,1.69,2.7,2.04,0,45.74,47.69
12350205,"Chipotle dip, light",8412,"Dips, gravies, other sauces",195,1.82,13.2,7.36,0,15.15,68.09
12350220,"Onion dip, regular",8412,"Dips, gravies, other sauces",347,1.9,3.56,2.64,0.2,36.29,56.39
12350225,"Onion dip, light",8412,"Dips, gravies, other sauces",166,2,11.87,6.85,0.1,12.36,72.25
12350230,"Ranch dip, regular",8412,"Dips, gravies, other sauces",433,2.24,3.49,2.48,0.3,45.84,46.07
12350235,"Ranch dip, light",8412,"Dips, gravies, other sauces",201,2.35,13.95,7.78,0.2,15.25,66.55
12350240,"Spinach dip, regular",8412,"Dips, gravies, other sauces",346,2.11,3.09,2.3,0.3,36.35,56.52
12350245,"Spinach dip, light",8412,"Dips, gravies, other sauces",165,2.2,11.42,6.52,0.3,12.41,72.38
12350250,"Vegetable dip, regular",8412,"Dips, gravies, other sauces",430,1.92,3.12,2.05,0.3,45.78,46.89
12350255,"Vegetable dip, light",8412,"Dips, gravies, other sauces",198,2.04,13.6,7.37,0.3,15.19,67.33
13110000,"Ice cream, NFS",5802,Ice cream and frozen dairy desserts,221,3.57,26.36,22.86,0.8,11.3,57.81
13110100,"Ice cream, vanilla",5802,Ice cream and frozen dairy desserts,207,3.5,23.6,21.22,0.7,11,61
13110102,"Ice cream, vanilla, with additional ingredients",5802,Ice cream and frozen dairy desserts,242,3.67,30.51,25.33,1,11.76,53.04
13110110,"Ice cream, chocolate",5802,Ice cream and frozen dairy desserts,216,3.8,28.2,25.36,1.2,11,55.7
13110112,"Ice cream, chocolate, with additional ingredients",5802,Ice cream and frozen dairy desserts,249,3.93,34.39,28.82,1.5,11.76,48.56
13110200,"Ice cream, soft serve, vanilla",5802,Ice cream and frozen dairy desserts,180,4.78,29.46,22.12,0.3,4.83,59.85
13110210,"Ice cream, soft serve, chocolate",5802,Ice cream and frozen dairy desserts,187,5,25.7,24.71,0.8,7.19,61.43
13110460,"Gelato, vanilla",5802,Ice cream and frozen dairy desserts,249,3.5,22.29,20.65,0,16.2,57.2
13110470,"Gelato, chocolate",5802,Ice cream and frozen dairy desserts,251,4.72,19.78,17.35,0.9,16.98,57.52
13120050,"Ice cream bar, vanilla",5802,Ice cream and frozen dairy desserts,358,2.11,37.12,21.05,1.1,25.26,35.48
13120100,"Ice cream bar, vanilla, chocolate coated",5802,Ice cream and frozen dairy desserts,331,4.1,24.5,18.3,0.8,24.1,46.3
13120110,Ice cream candy bar,5802,Ice cream and frozen dairy desserts,323,4.4,30.9,30,0.6,20.2,43.1
13120140,"Ice cream bar, chocolate",5802,Ice cream and frozen dairy desserts,329,4.41,25.17,17.97,1.5,23.89,45.43
13120500,"Ice cream sandwich, vanilla",5802,Ice cream and frozen dairy desserts,264,4.28,35.88,25.27,1.4,11.8,46.88
13120510,"Ice cream sandwich, chocolate",5802,Ice cream and frozen dairy desserts,270,4.5,39.33,28.38,1.8,11.8,42.9
13120550,Ice cream cookie sandwich,5802,Ice cream and frozen dairy desserts,317,4.61,43.35,26.45,1.7,14.11,36.86
13120730,"Ice cream cone, scooped, vanilla",5802,Ice cream and frozen dairy desserts,215,3.68,25.82,20.61,0.8,10.84,58.77
13120735,"Ice cream cone, scooped, vanilla, waffle cone",5802,Ice cream and frozen dairy desserts,218,3.76,27.16,21.48,0.8,10.58,57.59
13120740,"Ice cream cone, NFS",5802,Ice cream and frozen dairy desserts,229,3.75,28.47,22.19,0.9,11.13,55.71
13120770,"Ice cream cone, scooped, chocolate",5802,Ice cream and frozen dairy desserts,224,3.97,30.23,24.59,1.3,10.84,53.68
13120775,"Ice cream cone, scooped, chocolate, waffle cone",5802,Ice cream and frozen dairy desserts,227,4.04,31.49,25.38,1.2,10.58,52.6
13120782,"Ice cream cone, soft serve, vanilla",5802,Ice cream and frozen dairy desserts,189,4.91,31.44,21.48,0.4,4.91,57.67
13120784,"Ice cream cone, soft serve, chocolate",5802,Ice cream and frozen dairy desserts,196,5.12,27.83,23.96,0.9,7.18,59.18
13120786,"Ice cream cone, soft serve, vanilla, waffle cone",5802,Ice cream and frozen dairy desserts,193,4.96,32.67,22.33,0.4,4.77,56.51
13120788,"Ice cream cone, soft serve, chocolate, waffle cone",5802,Ice cream and frozen dairy desserts,200,5.17,29.14,24.77,0.9,6.99,57.99
13120790,"Ice cream cone, vanilla, prepackaged",5802,Ice cream and frozen dairy desserts,354,5.21,34.38,25,1,21.88,37.43
13120792,"Ice cream cone, chocolate, prepackaged",5802,Ice cream and frozen dairy desserts,353,5.35,34.62,24.77,1.4,21.8,37.09
13120800,"Ice cream soda, flavors other than chocolate",1402,Milk shakes and other dairy drinks,85,0.92,14.02,13.4,0.2,2.9,81.85
13120810,"Ice cream soda, chocolate",1402,Milk shakes and other dairy drinks,87,1,15.23,14.48,0.3,2.9,80.46
13121000,"Ice cream sundae, NFS",5802,Ice cream and frozen dairy desserts,243,3.72,31.92,23.89,1.1,11.17,52.1
13121100,"Ice cream sundae, fruit topping",5802,Ice cream and frozen dairy desserts,221,2.74,32.67,22.24,0.7,9.22,54.59
13121120,Banana split,5802,Ice cream and frozen dairy desserts,199,2.44,32.57,24.17,1,6.89,57.22
13121300,"Ice cream sundae, hot fudge topping",5802,Ice cream and frozen dairy desserts,243,3.72,31.92,23.89,1.1,11.17,52.1
13121400,"Ice cream sundae, caramel topping",5802,Ice cream and frozen dairy desserts,213,2.97,30.61,28.82,0.5,9.19,56.29
13126000,"Ice cream, fried",5802,Ice cream and frozen dairy desserts,282,3.94,32.77,20.9,1.2,15.16,47.12
13130100,"Light ice cream, NFS",5802,Ice cream and frozen dairy desserts,174,4.38,25.44,14.29,0.2,6.14,62.68
13130300,"Light ice cream, vanilla",5802,Ice cream and frozen dairy desserts,174,4.38,25.44,14.29,0.2,6.14,62.68
13130310,"Light ice cream, chocolate",5802,Ice cream and frozen dairy desserts,180,4.27,26.24,15.18,0.8,6.46,62.21
13130700,"Soft serve, blended with candy or cookies, from fast food",5802,Ice cream and frozen dairy desserts,176,4,26.18,22.78,0.2,6.06,62.82
13135000,"Light ice cream sandwich, vanilla",5802,Ice cream and frozen dairy desserts,239,4.93,37.26,20.08,1,8.15,48.14
13135010,"Light ice cream sandwich, chocolate",5802,Ice cream and frozen dairy desserts,243,4.85,37.86,20.74,1.5,8.4,47.78
13140000,"Light ice cream bar, vanilla",5802,Ice cream and frozen dairy desserts,236,3.23,18.76,10.54,0.1,16.65,60.36
13140100,"Light ice cream bar, vanilla, chocolate coated",5802,Ice cream and frozen dairy desserts,236,3.39,19.15,10.45,0.5,16.62,59.79
13140115,"Light ice cream bar, chocolate",5802,Ice cream and frozen dairy desserts,240,3.31,19.74,11.1,1,16.86,59.44
13140700,Creamsicle,5802,Ice cream and frozen dairy desserts,165,1.54,32.75,18.46,0,3.08,61.77
13140900,Fudgesicle,5802,Ice cream and frozen dairy desserts,163,2.56,29.99,17.47,1,3.67,62.68
13142100,"Light ice cream cone, vanilla, prepackaged",5802,Ice cream and frozen dairy desserts,223,5.41,34.23,16.4,0.7,7.3,51.65
13142110,"Light ice cream cone, chocolate, prepackaged",5802,Ice cream and frozen dairy desserts,227,5.32,34.87,17.11,1.3,7.56,51.27
13150000,"Sherbet, all flavors",5802,Ice cream and frozen dairy desserts,144,1.1,30.4,24.32,1.3,2,66.1
13161600,"Fudgesicle, light",5802,Ice cream and frozen dairy desserts,124,3.67,23.11,5.1,1.5,1.87,69.93
13200110,"Pudding, chocolate, NFS",5804,Pudding,142,2.09,23.01,17.17,0,4.6,69.46
13210110,"Pudding, bread",5804,Pudding,156,5.6,23.53,15.1,1,4.86,64.64
13210280,"Pudding, flavors other than chocolate, NFS",5804,Pudding,130,1.45,22.6,16.97,0,3.78,71.66
13210300,Custard,5804,Pudding,97,5.08,10.97,10.89,0,3.64,79.42
13210350,Flan,5804,Pudding,178,5.23,28.24,28.1,0,4.94,60.59
13210370,Creme brulee,5804,Pudding,113,4.06,17.85,17.86,0,2.83,74.41
13210410,"Pudding, rice",5804,Pudding,108,3.23,18.39,11.59,0.3,2.15,75.15
13210450,"Firni, Indian pudding",5804,Pudding,144,3.58,25.14,15.66,0.3,3.1,67.46
13210520,"Pudding, tapioca, made from dry mix",5804,Pudding,130,1.95,21.69,14.91,0,3.88,71.84
13220110,"Pudding, flavors other than chocolate, made from dry mix",5804,Pudding,106,2.78,19.38,19.42,0,1.89,74.66
13220120,"Pudding, chocolate, made from dry mix",5804,Pudding,113,3.14,20.32,16.62,0.7,2.1,72.94
13220210,"Pudding, flavors other than chocolate, made from dry mix, sugar free",5804,Pudding,70,3.18,9.53,4.65,0,2.07,84.09
13220220,"Pudding, chocolate, made from dry mix, sugar free",5804,Pudding,76,3.48,10.48,4.56,0.5,2.16,82.4
13230110,"Pudding, flavors other than chocolate, ready-to-eat",5804,Pudding,130,1.45,22.6,16.97,0,3.78,71.66
13230120,"Pudding, flavors other than chocolate, ready-to-eat, sugar free",5804,Pudding,70,3.18,9.53,4.65,0,2.07,84.09
13230130,"Pudding, chocolate, ready-to-eat",5804,Pudding,142,2.09,23.01,17.17,0,4.6,69.46
13230140,"Pudding, chocolate, ready-to-eat, sugar free",5804,Pudding,76,3.48,10.48,4.56,0.5,2.16,82.4
13230500,"Pudding, tapioca, ready-to-eat",5804,Pudding,130,1.95,21.69,14.91,0,3.88,71.84
13241000,Banana pudding,5804,Pudding,160,2.57,28,19.74,0.7,4.26,64.52
13250000,Mousse,5804,Pudding,211,4.38,16.01,15.1,0.6,15.24,63.52
13252200,Dulce de leche,5804,Pudding,315,6.84,55.35,49.74,0,7.35,28.71
13252500,"Barfi or Burfi, Indian dessert",5804,Pudding,283,5.41,40.46,36.97,0.4,11.34,41.83
13252590,Trifle,5804,Pudding,169,3.52,23.24,15.76,0.4,7.15,65.3
13252600,Tiramisu,5502,Cakes and pies,355,5.99,29.51,18.7,0.6,24.34,39.13
13411000,White sauce or gravy,8412,"Dips, gravies, other sauces",144,3.84,9.21,4.63,0.2,10.2,75.27
14010000,"Cheese, NFS",1602,Cheese,368,20.42,5,2.69,0,29.62,39.99
14101010,"Cheese, Blue or Roquefort",1602,Cheese,353,21.4,2.34,0.5,0,28.74,42.41
14102010,"Cheese, Brick",1602,Cheese,371,23.24,2.79,0.51,0,29.68,41.11
14103010,"Cheese, Camembert",1602,Cheese,300,19.8,0.46,0.46,0,24.26,51.8
14103020,"Cheese, Brie",1602,Cheese,334,20.75,0.45,0.45,0,27.68,48.42
14104100,"Cheese, Cheddar",1602,Cheese,409,23.3,2.44,0.33,0,34,36.6
14104110,"Cheese, Cheddar, reduced fat",1602,Cheese,316,27.35,2.67,0.26,0,20.41,44.29
14104115,"Cheese, Cheddar, nonfat or fat free",1602,Cheese,157,32.14,7.14,0,0,0,57
14104200,"Cheese, Colby",1602,Cheese,394,23.76,2.57,0.52,0,32.11,38.2
14104250,"Cheese, Colby Jack",1602,Cheese,384,24.12,1.62,0.51,0,31.2,39.6
14104400,"Cheese, Feta",1602,Cheese,265,14.21,3.88,0,0,21.49,55.22
14104600,"Cheese, Fontina",1602,Cheese,389,25.6,1.55,1.55,0,31.14,37.92
14104700,"Cheese, goat",1602,Cheese,364,21.58,0.12,0.12,0,29.84,45.52
14105010,"Cheese, Gouda or Edam",1602,Cheese,356,24.94,2.22,2.22,0,27.44,41.46
14105200,"Cheese, Gruyere",1602,Cheese,413,29.81,0.36,0.36,0,32.34,33.19
14106010,"Cheese, Limburger",1602,Cheese,327,20.05,0.49,0.49,0,27.25,48.42
14106200,"Cheese, Monterey",1602,Cheese,373,24.48,0.68,0.5,0,30.28,41.01
14106500,"Cheese, Monterey, reduced fat",1602,Cheese,313,28.2,0.7,0.56,0,21.6,46
14107010,"Cheese, Mozzarella, NFS",1602,Cheese,296,23.7,4.44,1.81,0,20.4,47.7
14107030,"Cheese, Mozzarella, part skim",1602,Cheese,296,23.7,4.44,1.81,0,20.4,47.7
14107040,"Cheese, Mozzarella, reduced sodium",1602,Cheese,280,27.5,3.1,1.23,0,17.1,49.9
14107060,"Cheese, Mozzarella, nonfat or fat free",1602,Cheese,141,31.7,3.5,1.48,1.8,0,60.2
14107200,"Cheese, Muenster",1602,Cheese,368,23.41,1.12,1.12,0,30.04,41.77
14107250,"Cheese, Muenster, reduced fat",1602,Cheese,271,24.7,3.5,3.5,0,17.6,50.5
14108010,"Cheese, Parmesan, dry grated",1602,Cheese,420,29.6,12.4,0.07,0,28,22.8
14108015,"Cheese, Parmesan, dry grated, reduced fat",1602,Cheese,395,34.8,26.2,0.78,0,16.5,15.7
14108020,"Cheese, Parmesan, hard",1602,Cheese,420,29.6,12.4,0.07,0,28,22.8
14108060,"Cheese, Parmesan, dry grated, fat free",1602,Cheese,370,40,40,1.5,0,5,8.6
14108200,"Cheese, Port du Salut",1602,Cheese,356,24.94,2.22,2.22,0,27.44,41.46
14108400,"Cheese, Provolone",1602,Cheese,351,25.58,2.14,0.56,0,26.62,40.95
14108420,"Cheese, provolone, reduced fat",1602,Cheese,274,24.7,3.5,0.55,0,17.6,50.6
14109010,"Cheese, Swiss",1602,Cheese,393,27,1.44,0,0,31,37.6
14109020,"Cheese, Swiss, reduced sodium",1602,Cheese,374,28.4,3.4,1.31,0,27.4,37.8
14109030,"Cheese, Swiss, reduced fat",1602,Cheese,179,28.4,3.4,1.33,0,5.1,59.6
14109040,"Cheese, Swiss, nonfat or fat free",1602,Cheese,127,28.4,3.4,1.33,0,0,63.6
14110010,"Cheese, Cheddar, reduced sodium",1602,Cheese,398,24.35,1.91,0.49,0,32.62,38.98
14110050,"Cheese, paneer",1602,Cheese,299,15.86,22.46,23.33,0,15.52,41.5
14120010,"Cheese, Mexican blend",1602,Cheese,358,23.54,1.75,1.23,0,28.51,42.48
14120020,"Cheese, Mexican blend, reduced fat",1602,Cheese,282,24.69,3.41,0.56,0,19.4,48.2
14131000,"Queso Anejo, aged Mexican cheese",1602,Cheese,373,21.44,4.63,4.63,0,29.98,38.06
14131500,Queso Asadero,1602,Cheese,356,22.6,2.87,2.87,0,28.26,42.16
14133000,Queso Fresco,1602,Cheese,299,18.09,2.98,2.32,0,23.82,51.42
14134000,Queso cotija,1602,Cheese,366,20,3.97,0,0,30,38
14200100,"Cheese, cottage, NFS",1604,Cottage/ricotta cheese,82,11,4.31,4.1,0,2.3,81.1
14201010,"Cheese, cottage, creamed, large or small curd",1604,Cottage/ricotta cheese,98,11.12,3.38,2.67,0,4.3,79.79
14201200,"Cottage cheese, farmer's",1604,Cottage/ricotta cheese,143,10.49,3.18,2.52,0,9.8,75.19
14201500,"Cheese, Ricotta",1604,Cottage/ricotta cheese,148,9.6,6,0.29,0,9.46,73.66
14202010,"Cheese, cottage, with fruit",1604,Cottage/ricotta cheese,74,9.41,4.94,4.61,0.2,1.96,82.55
14202020,"Cheese, cottage, with vegetables",1604,Cottage/ricotta cheese,79,9.78,5.63,3.95,0.7,1.98,81.42
14203010,"Cheese, cottage, dry curd",1604,Cottage/ricotta cheese,72,10.34,6.66,1.85,0,0.29,81.01
14203020,"Cheese, cottage, salted, dry curd",1604,Cottage/ricotta cheese,71,10.24,6.59,1.83,0,0.29,80.2
14203510,Puerto Rican white cheese,1604,Cottage/ricotta cheese,299,18.09,2.98,2.32,0,23.82,51.42
14204010,"Cheese, cottage, low fat",1604,Cottage/ricotta cheese,82,11,4.31,4.1,0,2.3,81.1
14204020,"Cheese, cottage, lowfat, with fruit",1604,Cottage/ricotta cheese,81,7.32,9.99,8.81,0.4,1.54,80.24
14206010,"Cheese, cottage, lowfat, low sodium",1604,Cottage/ricotta cheese,72,12.4,2.7,2.7,0,1,83.5
14207010,"Cheese, cottage, lowfat, lactose reduced",1604,Cottage/ricotta cheese,82,11,4.31,4.1,0,2.3,81.1
14301010,"Cream cheese, regular, plain",8006,"Cream cheese, sour cream, whipped cream",350,6.15,5.52,3.76,0,34.44,52.62
14301100,"Cream cheese, regular, flavored",8006,"Cream cheese, sour cream, whipped cream",218,7.11,16.39,14.31,0,13.87,60.44
14303010,"Cream cheese, light",8006,"Cream cheese, sour cream, whipped cream",201,7.85,8.13,5.82,0,15.28,66.72
14410100,"Cheese, American and Swiss blends",1602,Cheese,368,18,5.27,2.63,0,30.6,39.6
14410110,"Cheese, American",1602,Cheese,350,17.2,6.82,4.21,0,28.25,41.39
14410120,"Cheese, American, reduced fat",1602,Cheese,240,17.6,10.6,8.02,0,14.1,51.8
